('30/05/2022 20:15:10', '674', '64')
('30/05/2022 20:15:11', '674', '14')
('30/05/2022 20:15:12', '677', '227')
('30/05/2022 20:15:13', '667', '463')
('30/05/2022 20:15:14', '673', '3')
('30/05/2022 20:15:16', '671', '252')
('30/05/2022 20:15:17', '670', '1')
('30/05/2022 20:15:18', '671', '211')
('30/05/2022 20:15:19', '678', '259')
('30/05/2022 20:15:21', '669', '4')
('30/05/2022 20:15:22', '656', '1')
('30/05/2022 20:15:23', '675', '37')
('30/05/2022 20:15:24', '671', '2')
('30/05/2022 20:15:25', '674', '172')
('30/05/2022 20:15:27', '663', '6')
('30/05/2022 20:15:28', '671', '5')
('30/05/2022 20:15:29', '677', '2')
('30/05/2022 20:15:30', '675', '238')
('30/05/2022 20:15:32', '674', '229')
('30/05/2022 20:15:33', '674', '1')
('30/05/2022 20:15:34', '674', '222')
('30/05/2022 20:15:35', '677', '232')
('30/05/2022 20:15:37', '656', '369')
('30/05/2022 20:15:38', '677', '243')
('30/05/2022 20:15:39', '688', '448')
('30/05/2022 20:15:40', '675', '3')
('30/05/2022 20:15:41', '660', '6')
('30/05/2022 20:15:43', '681', '16')
('30/05/2022 20:15:44', '671', '2')
('30/05/2022 20:15:45', '669', '1')
('30/05/2022 20:15:46', '674', '209')
('30/05/2022 20:15:48', '675', '241')
('30/05/2022 20:15:49', '679', '479')
('30/05/2022 20:15:50', '675', '390')
('30/05/2022 20:15:51', '669', '227')
('30/05/2022 20:15:52', '674', '2')
('30/05/2022 20:15:54', '673', '982')
('30/05/2022 20:15:55', '675', '243')
('30/05/2022 20:15:56', '677', '462')
('30/05/2022 20:15:57', '677', '236')
('30/05/2022 20:15:58', '683', '192')
('30/05/2022 20:16:00', '675', '4')
('30/05/2022 20:16:01', '675', '245')
('30/05/2022 20:16:02', '675', '475')
('30/05/2022 20:16:03', '674', '279')
('30/05/2022 20:16:05', '673', '224')
('30/05/2022 20:16:06', '675', '228')
('30/05/2022 20:16:07', '674', '272')
('30/05/2022 20:16:08', '673', '368')
('30/05/2022 20:16:10', '675', '1')
('30/05/2022 20:16:11', '672', '240')
('30/05/2022 20:16:12', '672', '235')
('30/05/2022 20:16:13', '672', '235')
('30/05/2022 20:16:14', '674', '479')
('30/05/2022 20:16:16', '672', '272')
('30/05/2022 20:16:17', '677', '323')
('30/05/2022 20:16:18', '675', '221')
('30/05/2022 20:16:19', '681', '189')
('30/05/2022 20:16:21', '673', '1')
('30/05/2022 20:16:22', '672', '447')
('30/05/2022 20:16:23', '647', '205')
('30/05/2022 20:16:24', '675', '3')
('30/05/2022 20:16:25', '675', '176')
('30/05/2022 20:16:27', '673', '375')
('30/05/2022 20:16:28', '672', '227')
('30/05/2022 20:16:29', '685', '3')
('30/05/2022 20:16:30', '672', '498')
('30/05/2022 20:16:32', '662', '422')
('30/05/2022 20:16:33', '670', '231')
('30/05/2022 20:16:34', '674', '179')
('30/05/2022 20:16:35', '686', '457')
('30/05/2022 20:16:37', '669', '455')
('30/05/2022 20:16:38', '672', '225')
('30/05/2022 20:16:39', '685', '461')
('30/05/2022 20:16:40', '667', '448')
('30/05/2022 20:16:41', '674', '46')
('30/05/2022 20:16:43', '673', '171')
('30/05/2022 20:16:44', '673', '2')
('30/05/2022 20:16:45', '674', '11')
('30/05/2022 20:16:46', '675', '94')
('30/05/2022 20:16:48', '672', '274')
('30/05/2022 20:16:49', '676', '258')
('30/05/2022 20:16:50', '679', '493')
('30/05/2022 20:16:51', '677', '383')
('30/05/2022 20:16:53', '674', '293')
('30/05/2022 20:16:54', '675', '277')
('30/05/2022 20:16:55', '677', '458')
('30/05/2022 20:16:56', '673', '207')
('30/05/2022 20:16:57', '675', '243')
('30/05/2022 20:16:59', '674', '6')
('30/05/2022 20:17:00', '678', '193')
('30/05/2022 20:17:01', '672', '239')
('30/05/2022 20:17:02', '679', '368')
('30/05/2022 20:17:04', '678', '190')
('30/05/2022 20:17:05', '680', '465')
('30/05/2022 20:17:06', '677', '432')
('30/05/2022 20:17:07', '675', '252')
('30/05/2022 20:17:08', '678', '466')
('30/05/2022 20:17:10', '682', '240')
('30/05/2022 20:17:11', '686', '10')
('30/05/2022 20:17:12', '678', '192')
('30/05/2022 20:17:13', '678', '447')
('30/05/2022 20:17:15', '676', '1')
('30/05/2022 20:17:16', '688', '199')
('30/05/2022 20:17:17', '677', '278')
('30/05/2022 20:17:18', '678', '465')
('30/05/2022 20:17:20', '679', '240')
('30/05/2022 20:17:21', '679', '69')
('30/05/2022 20:17:22', '681', '295')
('30/05/2022 20:17:23', '678', '307')
('30/05/2022 20:17:25', '678', '185')
('30/05/2022 20:17:26', '676', '192')
('30/05/2022 20:17:27', '678', '459')
('30/05/2022 20:17:28', '681', '219')
('30/05/2022 20:17:29', '677', '221')
('30/05/2022 20:17:31', '669', '245')
('30/05/2022 20:17:32', '679', '467')
('30/05/2022 20:17:33', '678', '208')
('30/05/2022 20:17:34', '686', '212')
('30/05/2022 20:17:36', '683', '459')
('30/05/2022 20:17:37', '675', '274')
('30/05/2022 20:17:38', '679', '461')
('30/05/2022 20:17:39', '676', '201')
('30/05/2022 20:17:40', '683', '218')
('30/05/2022 20:17:42', '678', '254')
('30/05/2022 20:17:43', '678', '416')
('30/05/2022 20:17:44', '679', '253')
('30/05/2022 20:17:45', '670', '224')
('30/05/2022 20:17:47', '680', '248')
('30/05/2022 20:17:48', '681', '195')
('30/05/2022 20:17:49', '678', '43')
('30/05/2022 20:17:50', '678', '185')
('30/05/2022 20:17:51', '679', '454')
('30/05/2022 20:17:53', '676', '2')
('30/05/2022 20:17:54', '681', '389')
('30/05/2022 20:17:55', '668', '209')
('30/05/2022 20:17:56', '675', '448')
('30/05/2022 20:17:58', '679', '214')
('30/05/2022 20:17:59', '674', '276')
('30/05/2022 20:18:00', '667', '138')
('30/05/2022 20:18:01', '673', '186')
('30/05/2022 20:18:02', '672', '468')
('30/05/2022 20:18:04', '676', '369')
('30/05/2022 20:18:05', '678', '399')
('30/05/2022 20:18:06', '680', '235')
('30/05/2022 20:18:07', '681', '230')
('30/05/2022 20:18:08', '683', '454')
('30/05/2022 20:18:10', '675', '271')
('30/05/2022 20:18:11', '688', '213')
('30/05/2022 20:18:12', '675', '475')
('30/05/2022 20:18:13', '675', '238')
('30/05/2022 20:18:15', '679', '438')
('30/05/2022 20:18:16', '682', '251')
('30/05/2022 20:18:17', '675', '208')
('30/05/2022 20:18:18', '666', '179')
('30/05/2022 20:18:20', '679', '477')
('30/05/2022 20:18:21', '679', '435')
('30/05/2022 20:18:22', '673', '218')
('30/05/2022 20:18:23', '676', '183')
('30/05/2022 20:18:25', '677', '475')
('30/05/2022 20:18:26', '676', '187')
('30/05/2022 20:18:27', '679', '460')
('30/05/2022 20:18:28', '679', '219')
('30/05/2022 20:18:29', '679', '433')
('30/05/2022 20:18:31', '686', '234')
('30/05/2022 20:18:32', '675', '458')
('30/05/2022 20:18:33', '679', '460')
('30/05/2022 20:18:34', '682', '203')
('30/05/2022 20:18:36', '673', '64')
('30/05/2022 20:18:37', '672', '400')
('30/05/2022 20:18:38', '678', '447')
('30/05/2022 20:18:39', '665', '1')
('30/05/2022 20:18:40', '671', '11')
('30/05/2022 20:18:42', '675', '224')
('30/05/2022 20:18:43', '669', '8')
('30/05/2022 20:18:44', '687', '400')
('30/05/2022 20:18:45', '671', '383')
('30/05/2022 20:18:47', '671', '203')
('30/05/2022 20:18:48', '679', '213')
('30/05/2022 20:18:49', '681', '228')
('30/05/2022 20:18:50', '672', '452')
('30/05/2022 20:18:51', '675', '340')
('30/05/2022 20:18:53', '673', '1')
('30/05/2022 20:18:54', '682', '448')
('30/05/2022 20:18:55', '678', '471')
('30/05/2022 20:18:56', '677', '311')
('30/05/2022 20:18:58', '684', '324')
('30/05/2022 20:18:59', '675', '75')
('30/05/2022 20:19:00', '663', '2')
('30/05/2022 20:19:01', '679', '363')
('30/05/2022 20:19:02', '681', '209')
('30/05/2022 20:19:04', '681', '304')
('30/05/2022 20:19:05', '681', '213')
('30/05/2022 20:19:06', '678', '206')
('30/05/2022 20:19:07', '678', '227')
('30/05/2022 20:19:09', '674', '30')
('30/05/2022 20:19:10', '672', '9')
('30/05/2022 20:19:11', '673', '1')
('30/05/2022 20:19:12', '682', '206')
('30/05/2022 20:19:14', '680', '204')
('30/05/2022 20:19:15', '677', '257')
('30/05/2022 20:19:16', '688', '225')
('30/05/2022 20:19:17', '682', '250')
('30/05/2022 20:19:19', '674', '223')
('30/05/2022 20:19:20', '679', '273')
('30/05/2022 20:19:21', '681', '235')
('30/05/2022 20:19:22', '676', '473')
('30/05/2022 20:19:23', '682', '215')
('30/05/2022 20:19:25', '670', '439')
('30/05/2022 20:19:26', '679', '697')
('30/05/2022 20:19:27', '679', '239')
('30/05/2022 20:19:28', '689', '216')
('30/05/2022 20:19:30', '675', '2')
('30/05/2022 20:19:31', '682', '95')
('30/05/2022 20:19:32', '678', '3')
('30/05/2022 20:19:33', '677', '233')
('30/05/2022 20:19:34', '673', '509')
('30/05/2022 20:19:36', '678', '246')
('30/05/2022 20:19:37', '677', '1')
('30/05/2022 20:19:38', '688', '436')
('30/05/2022 20:19:39', '678', '770')
('30/05/2022 20:19:41', '681', '272')
('30/05/2022 20:19:42', '685', '318')
('30/05/2022 20:19:43', '684', '453')
('30/05/2022 20:19:44', '678', '19')
('30/05/2022 20:19:46', '677', '209')
('30/05/2022 20:19:47', '676', '358')
('30/05/2022 20:19:48', '678', '1')
('30/05/2022 20:19:49', '682', '432')
('30/05/2022 20:19:51', '683', '98')
('30/05/2022 20:19:52', '686', '247')
('30/05/2022 20:19:54', '688', '233')
('30/05/2022 20:19:55', '690', '17')
('30/05/2022 20:19:56', '683', '233')
('30/05/2022 20:19:57', '690', '448')
('30/05/2022 20:19:58', '667', '29')
('30/05/2022 20:20:00', '683', '464')
('30/05/2022 20:20:01', '687', '302')
('30/05/2022 20:20:02', '677', '326')
('30/05/2022 20:20:03', '687', '304')
('30/05/2022 20:20:05', '685', '265')
('30/05/2022 20:20:06', '687', '7')
('30/05/2022 20:20:07', '683', '301')
('30/05/2022 20:20:08', '683', '235')
('30/05/2022 20:20:10', '675', '197')
('30/05/2022 20:20:11', '682', '291')
('30/05/2022 20:20:12', '686', '238')
('30/05/2022 20:20:13', '696', '258')
('30/05/2022 20:20:14', '702', '471')
('30/05/2022 20:20:16', '687', '304')
('30/05/2022 20:20:17', '688', '76')
('30/05/2022 20:20:18', '687', '336')
('30/05/2022 20:20:19', '674', '4')
('30/05/2022 20:20:20', '688', '42')
('30/05/2022 20:20:22', '686', '261')
('30/05/2022 20:20:23', '682', '11')
('30/05/2022 20:20:24', '688', '273')
('30/05/2022 20:20:25', '687', '82')
('30/05/2022 20:20:27', '688', '242')
('30/05/2022 20:20:28', '686', '212')
('30/05/2022 20:20:29', '683', '601')
('30/05/2022 20:20:30', '683', '262')
('30/05/2022 20:20:31', '667', '309')
('30/05/2022 20:20:33', '704', '227')
('30/05/2022 20:20:34', '686', '287')
('30/05/2022 20:20:35', '674', '1')
('30/05/2022 20:20:36', '686', '190')
('30/05/2022 20:20:38', '683', '507')
('30/05/2022 20:20:39', '679', '15')
('30/05/2022 20:20:40', '685', '281')
('30/05/2022 20:20:41', '685', '240')
('30/05/2022 20:20:42', '685', '310')
('30/05/2022 20:20:44', '685', '1')
('30/05/2022 20:20:45', '686', '227')
('30/05/2022 20:20:46', '685', '253')
('30/05/2022 20:20:47', '686', '242')
('30/05/2022 20:20:49', '688', '496')
('30/05/2022 20:20:50', '669', '448')
('30/05/2022 20:20:51', '689', '287')
('30/05/2022 20:20:52', '685', '16')
('30/05/2022 20:20:54', '682', '241')
('30/05/2022 20:20:55', '684', '493')
('30/05/2022 20:20:56', '684', '74')
('30/05/2022 20:20:57', '685', '267')
('30/05/2022 20:20:58', '686', '234')
('30/05/2022 20:21:00', '687', '180')
('30/05/2022 20:21:01', '685', '208')
('30/05/2022 20:21:02', '687', '230')
('30/05/2022 20:21:03', '682', '260')
('30/05/2022 20:21:05', '678', '212')
('30/05/2022 20:21:06', '683', '254')
('30/05/2022 20:21:07', '681', '400')
('30/05/2022 20:21:08', '690', '310')
('30/05/2022 20:21:10', '679', '448')
('30/05/2022 20:21:11', '688', '372')
('30/05/2022 20:21:12', '665', '451')
('30/05/2022 20:21:13', '679', '477')
('30/05/2022 20:21:14', '694', '1')
('30/05/2022 20:21:16', '682', '4')
('30/05/2022 20:21:17', '686', '252')
('30/05/2022 20:21:18', '685', '272')
('30/05/2022 20:21:19', '681', '18')
('30/05/2022 20:21:21', '683', '456')
('30/05/2022 20:21:22', '685', '5')
('30/05/2022 20:21:23', '683', '209')
('30/05/2022 20:21:24', '688', '382')
('30/05/2022 20:21:26', '683', '271')
('30/05/2022 20:21:27', '686', '3')
('30/05/2022 20:21:28', '675', '268')
('30/05/2022 20:21:29', '670', '366')
('30/05/2022 20:21:30', '683', '39')
('30/05/2022 20:21:32', '683', '251')
('30/05/2022 20:21:33', '685', '264')
('30/05/2022 20:21:34', '686', '71')
('30/05/2022 20:21:35', '688', '270')
('30/05/2022 20:21:37', '686', '308')
('30/05/2022 20:21:38', '684', '171')
('30/05/2022 20:21:39', '688', '12')
('30/05/2022 20:21:40', '682', '5')
('30/05/2022 20:21:42', '679', '816')
('30/05/2022 20:21:43', '682', '240')
('30/05/2022 20:21:44', '685', '414')
('30/05/2022 20:21:45', '688', '256')
('30/05/2022 20:21:47', '688', '227')
('30/05/2022 20:21:48', '682', '305')
('30/05/2022 20:21:49', '690', '3')
('30/05/2022 20:21:50', '700', '286')
('30/05/2022 20:21:52', '685', '458')
('30/05/2022 20:21:53', '683', '2')
('30/05/2022 20:21:54', '702', '277')
('30/05/2022 20:21:55', '685', '25')
('30/05/2022 20:21:56', '702', '196')
('30/05/2022 20:21:58', '687', '213')
('30/05/2022 20:21:59', '663', '197')
('30/05/2022 20:22:00', '684', '272')
('30/05/2022 20:22:01', '685', '422')
('30/05/2022 20:22:03', '687', '237')
('30/05/2022 20:22:04', '688', '249')
('30/05/2022 20:22:05', '687', '235')
('30/05/2022 20:22:06', '701', '401')
('30/05/2022 20:22:07', '687', '234')
('30/05/2022 20:22:09', '675', '265')
('30/05/2022 20:22:10', '685', '194')
('30/05/2022 20:22:11', '685', '197')
('30/05/2022 20:22:12', '687', '458')
('30/05/2022 20:22:14', '690', '27')
('30/05/2022 20:22:15', '682', '486')
('30/05/2022 20:22:16', '685', '3')
('30/05/2022 20:22:17', '684', '434')
('30/05/2022 20:22:19', '683', '413')
('30/05/2022 20:22:20', '685', '5')
('30/05/2022 20:22:21', '688', '219')
('30/05/2022 20:22:22', '660', '215')
('30/05/2022 20:22:23', '683', '470')
('30/05/2022 20:22:25', '685', '473')
('30/05/2022 20:22:26', '685', '379')
('30/05/2022 20:22:27', '682', '240')
('30/05/2022 20:22:28', '688', '318')
('30/05/2022 20:22:30', '688', '2')
('30/05/2022 20:22:31', '688', '256')
('30/05/2022 20:22:32', '686', '464')
('30/05/2022 20:22:33', '686', '235')
('30/05/2022 20:22:35', '687', '251')
('30/05/2022 20:22:36', '686', '272')
('30/05/2022 20:22:37', '685', '322')
('30/05/2022 20:22:38', '683', '16')
('30/05/2022 20:22:39', '685', '384')
('30/05/2022 20:22:41', '683', '272')
('30/05/2022 20:22:42', '684', '1')
('30/05/2022 20:22:43', '687', '113')
('30/05/2022 20:22:44', '688', '480')
('30/05/2022 20:22:45', '689', '304')
('30/05/2022 20:22:47', '683', '1')
('30/05/2022 20:22:48', '688', '449')
('30/05/2022 20:22:49', '688', '220')
('30/05/2022 20:22:50', '693', '419')
('30/05/2022 20:22:52', '687', '75')
('30/05/2022 20:22:53', '678', '2')
('30/05/2022 20:22:54', '690', '144')
('30/05/2022 20:22:55', '686', '262')
('30/05/2022 20:22:56', '686', '248')
('30/05/2022 20:22:58', '667', '447')
('30/05/2022 20:22:59', '683', '257')
('30/05/2022 20:23:00', '687', '240')
('30/05/2022 20:23:01', '688', '224')
('30/05/2022 20:23:03', '688', '457')
('30/05/2022 20:23:04', '682', '1')
('30/05/2022 20:23:05', '688', '262')
('30/05/2022 20:23:06', '691', '240')
('30/05/2022 20:23:08', '685', '10')
('30/05/2022 20:23:09', '688', '452')
('30/05/2022 20:23:10', '686', '3')
('30/05/2022 20:23:11', '678', '957')
('30/05/2022 20:23:12', '678', '233')
('30/05/2022 20:23:14', '688', '290')
('30/05/2022 20:23:15', '688', '273')
('30/05/2022 20:23:16', '682', '441')
('30/05/2022 20:23:17', '687', '266')
('30/05/2022 20:23:19', '688', '231')
('30/05/2022 20:23:20', '680', '476')
('30/05/2022 20:23:21', '688', '452')
('30/05/2022 20:23:22', '683', '252')
('30/05/2022 20:23:23', '685', '351')
('30/05/2022 20:23:25', '699', '233')
('30/05/2022 20:23:26', '688', '238')
('30/05/2022 20:23:27', '685', '38')
('30/05/2022 20:23:28', '688', '466')
('30/05/2022 20:23:30', '686', '486')
('30/05/2022 20:23:31', '684', '60')
('30/05/2022 20:23:32', '688', '240')
('30/05/2022 20:23:33', '688', '204')
('30/05/2022 20:23:35', '688', '323')
('30/05/2022 20:23:36', '688', '239')
('30/05/2022 20:23:37', '686', '1')
('30/05/2022 20:23:38', '686', '287')
('30/05/2022 20:23:39', '685', '241')
('30/05/2022 20:23:41', '687', '213')
('30/05/2022 20:23:42', '675', '11')
('30/05/2022 20:23:43', '675', '80')
('30/05/2022 20:23:44', '682', '2')
('30/05/2022 20:23:45', '688', '223')
('30/05/2022 20:23:47', '688', '419')
('30/05/2022 20:23:48', '688', '522')
('30/05/2022 20:23:49', '686', '831')
('30/05/2022 20:23:50', '688', '289')
('30/05/2022 20:23:52', '684', '453')
('30/05/2022 20:23:53', '684', '26')
('30/05/2022 20:23:54', '688', '441')
('30/05/2022 20:23:55', '683', '432')
('30/05/2022 20:23:56', '683', '199')
('30/05/2022 20:23:58', '682', '208')
('30/05/2022 20:23:59', '689', '192')
('30/05/2022 20:24:00', '688', '336')
('30/05/2022 20:24:01', '698', '278')
('30/05/2022 20:24:03', '688', '208')
('30/05/2022 20:24:04', '688', '418')
('30/05/2022 20:24:05', '689', '465')
('30/05/2022 20:24:06', '687', '398')
('30/05/2022 20:24:08', '688', '244')
('30/05/2022 20:24:09', '682', '464')
('30/05/2022 20:24:10', '688', '229')
('30/05/2022 20:24:11', '687', '210')
('30/05/2022 20:24:12', '679', '11')
('30/05/2022 20:24:14', '688', '199')
('30/05/2022 20:24:15', '686', '485')
('30/05/2022 20:24:16', '688', '43')
('30/05/2022 20:24:17', '688', '433')
('30/05/2022 20:24:19', '687', '65')
('30/05/2022 20:24:20', '688', '231')
('30/05/2022 20:24:21', '684', '469')
('30/05/2022 20:24:22', '681', '209')
('30/05/2022 20:24:23', '689', '278')
('30/05/2022 20:24:25', '689', '468')
('30/05/2022 20:24:26', '688', '367')
('30/05/2022 20:24:27', '689', '213')
('30/05/2022 20:24:30', '688', '497')
('30/05/2022 20:24:31', '688', '262')
('30/05/2022 20:24:32', '688', '1')
('30/05/2022 20:24:33', '687', '11')
('30/05/2022 20:24:35', '688', '225')
('30/05/2022 20:24:36', '677', '238')
('30/05/2022 20:24:37', '688', '251')
('30/05/2022 20:24:38', '688', '5')
('30/05/2022 20:24:39', '688', '35')
('30/05/2022 20:24:41', '689', '431')
('30/05/2022 20:24:42', '685', '6')
('30/05/2022 20:24:43', '687', '211')
('30/05/2022 20:24:44', '675', '32')
('30/05/2022 20:24:46', '688', '3')
('30/05/2022 20:24:47', '688', '1')
('30/05/2022 20:24:48', '687', '270')
('30/05/2022 20:24:49', '688', '2')
('30/05/2022 20:24:51', '689', '87')
('30/05/2022 20:24:52', '688', '224')
('30/05/2022 20:24:53', '688', '192')
('30/05/2022 20:24:54', '691', '276')
('30/05/2022 20:24:55', '688', '94')
('30/05/2022 20:24:57', '688', '207')
('30/05/2022 20:24:58', '687', '307')
('30/05/2022 20:24:59', '690', '226')
('30/05/2022 20:25:00', '691', '230')
('30/05/2022 20:25:02', '688', '3')
('30/05/2022 20:25:03', '682', '1')
('30/05/2022 20:25:04', '690', '412')
('30/05/2022 20:25:05', '686', '37')
('30/05/2022 20:25:07', '688', '280')
('30/05/2022 20:25:08', '688', '1')
('30/05/2022 20:25:09', '686', '2')
('30/05/2022 20:25:10', '685', '80')
('30/05/2022 20:25:11', '690', '79')
('30/05/2022 20:25:13', '688', '7')
('30/05/2022 20:25:14', '687', '1')
('30/05/2022 20:25:15', '689', '156')
('30/05/2022 20:25:16', '689', '4')
('30/05/2022 20:25:18', '691', '3')
('30/05/2022 20:25:19', '688', '15')
('30/05/2022 20:25:20', '685', '2')
('30/05/2022 20:25:21', '688', '221')
('30/05/2022 20:25:22', '688', '2')
('30/05/2022 20:25:24', '688', '6')
('30/05/2022 20:25:25', '688', '447')
('30/05/2022 20:25:26', '693', '258')
('30/05/2022 20:25:27', '702', '1')
('30/05/2022 20:25:29', '695', '463')
('30/05/2022 20:25:30', '688', '1')
('30/05/2022 20:25:31', '676', '288')
('30/05/2022 20:25:32', '679', '188')
('30/05/2022 20:25:34', '688', '3')
('30/05/2022 20:25:35', '688', '10')
('30/05/2022 20:25:36', '687', '1')
('30/05/2022 20:25:37', '688', '2')
('30/05/2022 20:25:38', '686', '226')
('30/05/2022 20:25:40', '696', '4')
('30/05/2022 20:25:41', '687', '5')
('30/05/2022 20:25:42', '687', '45')
('30/05/2022 20:25:43', '688', '1')
('30/05/2022 20:25:45', '689', '232')
('30/05/2022 20:25:46', '688', '2')
('30/05/2022 20:25:47', '698', '1')
('30/05/2022 20:25:48', '707', '83')
('30/05/2022 20:25:49', '688', '33')
('30/05/2022 20:25:51', '702', '8')
('30/05/2022 20:25:52', '683', '1')
('30/05/2022 20:25:53', '690', '195')
('30/05/2022 20:25:54', '688', '315')
('30/05/2022 20:25:56', '688', '335')
('30/05/2022 20:25:57', '698', '1')
('30/05/2022 20:25:58', '675', '855')
('30/05/2022 20:26:00', '688', '2')
('30/05/2022 20:26:01', '683', '4')
('30/05/2022 20:26:02', '698', '98')
('30/05/2022 20:26:03', '685', '2')
('30/05/2022 20:26:04', '683', '284')
('30/05/2022 20:26:05', '692', '479')
('30/05/2022 20:26:07', '673', '258')
('30/05/2022 20:26:08', '689', '1')
('30/05/2022 20:26:09', '690', '241')
('30/05/2022 20:26:10', '684', '6')
('30/05/2022 20:26:12', '659', '10')
('30/05/2022 20:26:13', '682', '3')
('30/05/2022 20:26:14', '689', '419')
('30/05/2022 20:26:15', '688', '440')
('30/05/2022 20:26:17', '686', '195')
('30/05/2022 20:26:18', '689', '387')
('30/05/2022 20:26:19', '688', '30')
('30/05/2022 20:26:20', '689', '262')
('30/05/2022 20:26:21', '688', '34')
('30/05/2022 20:26:23', '690', '252')
('30/05/2022 20:26:24', '688', '205')
('30/05/2022 20:26:25', '686', '6')
('30/05/2022 20:26:26', '688', '256')
('30/05/2022 20:26:28', '688', '412')
('30/05/2022 20:26:29', '688', '255')
('30/05/2022 20:26:30', '691', '281')
('30/05/2022 20:26:31', '687', '78')
('30/05/2022 20:26:33', '688', '479')
('30/05/2022 20:26:34', '691', '321')
('30/05/2022 20:26:35', '688', '208')
('30/05/2022 20:26:36', '673', '1')
('30/05/2022 20:26:37', '688', '367')
('30/05/2022 20:26:39', '687', '246')
('30/05/2022 20:26:40', '687', '259')
('30/05/2022 20:26:41', '649', '242')
('30/05/2022 20:26:42', '688', '195')
('30/05/2022 20:26:44', '695', '234')
('30/05/2022 20:26:45', '688', '193')
('30/05/2022 20:26:46', '688', '225')
('30/05/2022 20:26:47', '697', '50')
('30/05/2022 20:26:48', '691', '349')
('30/05/2022 20:26:50', '688', '256')
('30/05/2022 20:26:53', '690', '208')
('30/05/2022 20:26:54', '698', '551')
('30/05/2022 20:26:55', '695', '224')
('30/05/2022 20:26:57', '690', '298')
('30/05/2022 20:26:58', '689', '3')
('30/05/2022 20:26:59', '693', '201')
('30/05/2022 20:27:00', '691', '194')
('30/05/2022 20:27:02', '671', '1')
('30/05/2022 20:27:03', '685', '6')
('30/05/2022 20:27:04', '692', '214')
('30/05/2022 20:27:05', '694', '80')
('30/05/2022 20:27:06', '691', '80')
('30/05/2022 20:27:08', '694', '342')
('30/05/2022 20:27:09', '689', '278')
('30/05/2022 20:27:10', '689', '448')
('30/05/2022 20:27:11', '683', '464')
('30/05/2022 20:27:12', '688', '233')
('30/05/2022 20:27:14', '679', '209')
('30/05/2022 20:27:15', '688', '38')
('30/05/2022 20:27:16', '688', '426')
('30/05/2022 20:27:17', '688', '458')
('30/05/2022 20:27:19', '690', '355')
('30/05/2022 20:27:20', '685', '447')
('30/05/2022 20:27:21', '671', '199')
('30/05/2022 20:27:22', '688', '439')
('30/05/2022 20:27:24', '688', '182')
('30/05/2022 20:27:25', '688', '603')
('30/05/2022 20:27:26', '692', '484')
('30/05/2022 20:27:27', '690', '226')
('30/05/2022 20:27:28', '689', '445')
('30/05/2022 20:27:30', '688', '445')
('30/05/2022 20:27:31', '687', '238')
('30/05/2022 20:27:32', '688', '400')
('30/05/2022 20:27:33', '689', '448')
('30/05/2022 20:27:35', '688', '467')
('30/05/2022 20:27:36', '687', '11')
('30/05/2022 20:27:37', '691', '458')
('30/05/2022 20:27:38', '689', '219')
('30/05/2022 20:27:39', '677', '214')
('30/05/2022 20:27:41', '688', '304')
('30/05/2022 20:27:42', '694', '218')
('30/05/2022 20:27:43', '688', '237')
('30/05/2022 20:27:44', '692', '405')
('30/05/2022 20:27:46', '689', '477')
('30/05/2022 20:27:47', '691', '419')
('30/05/2022 20:27:48', '690', '205')
('30/05/2022 20:27:49', '688', '3')
('30/05/2022 20:27:51', '688', '407')
('30/05/2022 20:27:52', '684', '246')
('30/05/2022 20:27:53', '691', '226')
('30/05/2022 20:27:54', '701', '247')
('30/05/2022 20:27:55', '704', '233')
('30/05/2022 20:27:57', '691', '471')
('30/05/2022 20:27:58', '687', '263')
('30/05/2022 20:27:59', '692', '208')
('30/05/2022 20:28:00', '685', '450')
('30/05/2022 20:28:02', '699', '211')
('30/05/2022 20:28:03', '689', '213')
('30/05/2022 20:28:04', '688', '256')
('30/05/2022 20:28:05', '690', '305')
('30/05/2022 20:28:06', '702', '235')
('30/05/2022 20:28:08', '688', '2')
('30/05/2022 20:28:09', '691', '192')
('30/05/2022 20:28:10', '688', '1')
('30/05/2022 20:28:11', '688', '251')
('30/05/2022 20:28:13', '686', '335')
('30/05/2022 20:28:14', '692', '59')
('30/05/2022 20:28:15', '688', '407')
('30/05/2022 20:28:16', '689', '217')
('30/05/2022 20:28:18', '692', '336')
('30/05/2022 20:28:19', '693', '465')
('30/05/2022 20:28:20', '691', '262')
('30/05/2022 20:28:21', '688', '359')
('30/05/2022 20:28:22', '689', '240')
('30/05/2022 20:28:24', '691', '187')
('30/05/2022 20:28:25', '691', '448')
('30/05/2022 20:28:26', '688', '358')
('30/05/2022 20:28:27', '687', '491')
('30/05/2022 20:28:29', '690', '467')
('30/05/2022 20:28:30', '688', '486')
('30/05/2022 20:28:31', '690', '242')
('30/05/2022 20:28:32', '695', '555')
('30/05/2022 20:28:34', '699', '185')
('30/05/2022 20:28:35', '688', '256')
('30/05/2022 20:28:36', '690', '183')
('30/05/2022 20:28:37', '697', '6')
('30/05/2022 20:28:38', '693', '174')
('30/05/2022 20:28:40', '690', '208')
('30/05/2022 20:28:41', '689', '2')
('30/05/2022 20:28:42', '689', '58')
('30/05/2022 20:28:43', '693', '225')
('30/05/2022 20:28:44', '693', '334')
('30/05/2022 20:28:46', '694', '214')
('30/05/2022 20:28:47', '688', '241')
('30/05/2022 20:28:48', '690', '206')
('30/05/2022 20:28:49', '690', '207')
